title,category,link,image,details_type,details
Lakeland Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/lakeland-terrier/,/media/1562/lakeland-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797580000000,Lifespan,Over 12 years
Lakeland Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/lakeland-terrier/,/media/1562/lakeland-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797580000000,Vulnerable native breed,Yes
Lakeland Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/lakeland-terrier/,/media/1562/lakeland-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797580000000,Town or country,Either
Lakeland Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/lakeland-terrier/,/media/1562/lakeland-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797580000000,Size of garden,Small/ medium garden
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Size,Large
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Exercise,More than 2 hours per day
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Size of home,Large house
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Grooming,More than once a week
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Coat length,Medium
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Sheds,Yes
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Lifespan,Over 10 years
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Vulnerable native breed,No
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Town or country,Either
Large Munsterlander,Gundog,/search/breeds-a-to-z/breeds/gundog/large-munsterlander/,/media/1174/large-munsterlander-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140429020000000,Size of garden,Large garden
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Size,Large
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Exercise,More than 2 hours per day
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Size of home,Large house
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Grooming,Once a week
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Coat length,Medium
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Sheds,Yes
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Lifespan,Under 10 years
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Vulnerable native breed,No
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Town or country,Country
Leonberger,Working,/search/breeds-a-to-z/breeds/working/leonberger/,/media/2958/leonberger-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144236490000000,Size of garden,Large garden
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Size,Small
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Exercise,Up to 1 hour per day
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Size of home,Flat/ Apartment
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Grooming,Every day
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Coat length,Long
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Sheds,No
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Lifespan,Over 12 years
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Vulnerable native breed,No
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Town or country,Either
Lhasa Apso,Utility,/search/breeds-a-to-z/breeds/utility/lhasa-apso/,/media/2959/lhasa-apso-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143857660000000,Size of garden,Small/ medium garden
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Size,Small
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Exercise,Up to 1 hour per day
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Size of home,Flat/ Apartment
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Grooming,More than once a week
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Coat length,Medium
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Sheds,Yes
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Lifespan,Over 12 years
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Vulnerable native breed,No
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Town or country,Either
Lowchen (Little Lion Dog),Toy,/search/breeds-a-to-z/breeds/toy/lowchen-little-lion-dog/,/media/1645/lowchen-little-lion-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143807670000000,Size of garden,Small/ medium garden
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Size,Small
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Exercise,Up to 1 hour per day
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Size of home,Flat/ Apartment
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Grooming,More than once a week
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Coat length,Medium
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Sheds,No
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Lifespan,Over 10 years
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Vulnerable native breed,No
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Town or country,Either
Miniature Schnauzer,Utility,/search/breeds-a-to-z/breeds/utility/miniature-schnauzer/,/media/2960/miniature-schnauzer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143867930000000,Size of garden,Small/ medium garden
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Size,Small
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Exercise,Up to 30 minutes per day
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Size of home,Flat/ Apartment
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Grooming,Once a week
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Coat length,Short
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Sheds,Yes
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Lifespan,Over 12 years
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Vulnerable native breed,No
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Town or country,Either
Miniature Pinscher,Toy,/search/breeds-a-to-z/breeds/toy/miniature-pinscher/,/media/1650/miniature-pinscher-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143808170000000,Size of garden,Small/ medium garden
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Size,Small
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Exercise,Up to 1 hour per day
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Size of home,Small house
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Grooming,Once a week
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Coat length,Short
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Sheds,Yes
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Lifespan,Over 12 years
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Vulnerable native breed,Yes
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Town or country,Either
Manchester Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/manchester-terrier/,/media/1565/manchester-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143797930000000,Size of garden,Small/ medium garden
Maremma Sheepdog,Pastoral,/search/breeds-a-to-z/breeds/pastoral/maremma-sheepdog/,/media/1911/maremma-sheepdog-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140629200000000,Size,Large
Maremma Sheepdog,Pastoral,/search/breeds-a-to-z/breeds/pastoral/maremma-sheepdog/,/media/1911/maremma-sheepdog-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140629200000000,Exercise,More than 2 hours per day
Maremma Sheepdog,Pastoral,/search/breeds-a-to-z/breeds/pastoral/maremma-sheepdog/,/media/1911/maremma-sheepdog-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140629200000000,Size of home,Large house
Maremma Sheepdog,Pastoral,/search/breeds-a-to-z/breeds/pastoral/maremma-sheepdog/,/media/1911/maremma-sheepdog-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140629200000000,Grooming,More than once a week
Maremma Sheepdog,Pastoral,/search/breeds-a-to-z/breeds/pastoral/maremma-sheepdog/,/media/1911/maremma-sheepdog-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140629200000000,Coat length,Medium
Maremma Sheepdog,Pastoral,/search/breeds-a-to-z/breeds/pastoral/maremma-sheepdog/,/media/1911/maremma-sheepdog-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140629200000000,Sheds,Yes
Maremma Sheepdog,Pastoral,/search/breeds-a-to-z/breeds/pastoral/maremma-sheepdog/,/media/1911/maremma-sheepdog-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140629200000000,Lifespan,Over 10 years
Maremma Sheepdog,Pastoral,/search/breeds-a-to-z/breeds/pastoral/maremma-sheepdog/,/media/1911/maremma-sheepdog-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140629200000000,Vulnerable native breed,No
Maremma Sheepdog,Pastoral,/search/breeds-a-to-z/breeds/pastoral/maremma-sheepdog/,/media/1911/maremma-sheepdog-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140629200000000,Town or country,Country
